id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,home_team_rank,away_team_rank
9229,2006-03-25,15:04,第5節,第1日,広島,G大阪,広島ビッグアーチ,晴,14.3,29,J SPORTS,13067,11 佐藤 寿人 FW,9 上野 優作 FW,20 大木 勉 MF,17 服部 公太 MF,14 戸田 和幸 MF,6 ベット MF,5 駒野 友一 MF,18 吉弘 充志 DF,3 小村 徳男 DF,22 西河 翔吾 DF,21 木寺 浩一 GK,1,3,22 藤ヶ谷 陽介 GK,21 加地 亮 DF,2 シジクレイ DF,5 宮本 恒靖 DF,6 山口 智 DF,17 明神 智和 MF,27 橋本 英郎 MF,7 遠藤 保仁 MF,14 家長 昭博 MF,8 フェルナンジーニョ FW,9 マグノ アウベス FW,16.0,5.0
9226,2006-03-25,15:00,第5節,第1日,大宮,清水,さいたま市浦和駒場スタジアム,晴,15.3,31,J SPORTS(録),7354,27 若林 学 FW,8 小林 大悟 FW,11 藤本 主税 MF,16 久永 辰徳 MF,19 片岡 洋介 MF,6 ディビッドソン 純マーカス MF,17 土屋 征夫 DF,2 奥野 誠一郎 DF,4 トニーニョ DF,22 波戸 康広 DF,20 荒谷 弘樹 GK,1,0,21 西部 洋平 GK,25 市川 大祐 DF,26 青山 直晃 DF,4 高木 和道 DF,3 山西 尊裕 DF,14 高木 純平 MF,7 伊東 輝悦 MF,16 枝村 匠馬 MF,10 藤本 淳吾 MF,18 チョ ジェジン FW,15 久保山 由清 FW,7.0,4.0
9227,2006-03-25,15:04,第5節,第1日,磐田,川崎F,ヤマハスタジアム(磐田),晴,13.6,58,BS/J SPORTS(録),11835,22 カレン ロバート FW,7 名波 浩 MF,14 村井 慎二 MF,25 ファブリシオ MF,23 福西 崇史 MF,11 西 紀寛 MF,6 服部 年宏 DF,20 金 珍圭 DF,8 菊地 直哉 DF,2 鈴木 秀人 DF,1 川口 能活 GK,1,2,21 相澤 貴志 GK,5 箕輪 義信 DF,13 寺田 周平 DF,2 伊藤 宏樹 DF,19 森 勇介 MF,14 中村 憲剛 MF,29 谷口 博之 MF,6 マルコン MF,11 マルクス MF,24 黒津 勝 FW,10 ジュニーニョ FW,11.0,3.0
9228,2006-03-25,15:02,第5節,第1日,C大阪,新潟,大阪長居スタジアム,晴,12.8,30,スカイパーフェクTV!/J SPORTS(録),9442,9 古橋 達弥 FW,20 西澤 明訓 FW,8 森島 寛晃 FW,6 ゼ カルロス MF,17 酒本 憲幸 MF,23 下村 東美 MF,10 ピンゴ MF,3 柳本 啓成 DF,5 前田 和哉 DF,2 ブルーノ クアドロス DF,22 吉田 宗弘 GK,3,1,21 野澤 洋輔 GK,17 海本 幸治郎 DF,19 海本 慶治 DF,29 喜多 靖 DF,5 梅山 修 DF,8 シルビーニョ MF,15 本間 勲 MF,16 寺川 能人 MF,18 鈴木 慎吾 MF,10 エジミウソン FW,11 矢野 貴章 FW,16.0,9.0
9233,2006-03-26,14:05,第5節,第2日,名古屋,大分,名古屋市瑞穂陸上競技場,晴,15.9,44,BS-i/中京テレビ(録)/J SPORTS(録),11878,23 豊田 陽平 FW,11 玉田 圭司 FW,31 阿部 翔平 MF,7 中村 直志 MF,14 吉村 圭司 MF,8 金 正友 MF,24 本田 圭佑 DF,5 古賀 正紘 DF,2 秋田 豊 DF,4 大森 征之 DF,22 川島 永嗣 GK,0,3,1 西川 周作 GK,2 三木 隆司 DF,4 深谷 友基 DF,31 福元 洋平 DF,6 梅田 高志 MF,7 西山 哲平 MF,11 トゥーリオ MF,5 エジミウソン MF,17 根本 裕一 MF,9 オズマール FW,13 高松 大樹 FW,8.0,7.0
9234,2006-03-26,16:04,第5節,第2日,FC東京,京都,味の素スタジアム,曇,16.1,38,BS/KBS京都(録)/J SPORTS(録),17033,20 川口 信男 FW,9 ルーカス FW,14 馬場 憂太 MF,6 今野 泰幸 MF,23 梶山 陽平 MF,19 伊野波 雅彦 MF,15 鈴木 規郎 DF,3 ジャーン DF,2 茂庭 照幸 DF,25 徳永 悠平 DF,1 土肥 洋一 GK,2,1,1 平井 直人 GK,23 大久保 裕樹 DF,3 リカルド DF,2 鈴木 悟 DF,7 児玉 新 DF,18 米田 兼一郎 MF,16 斉藤 大介 MF,11 星 大輔 MF,8 美尾 敦 MF,9 アレモン FW,10 パウリーニョ FW,7.0,18.0
9225,2006-03-29,19:02,第4節,第2日,G大阪,大宮,万博記念競技場,曇,5.9,42,スカイパーフェクTV!/J SPORTS(録),9019,9 マグノ アウベス FW,8 フェルナンジーニョ FW,10 二川 孝広 MF,14 家長 昭博 MF,27 橋本 英郎 MF,17 明神 智和 MF,20 寺田 紳一 MF,6 山口 智 DF,2 シジクレイ DF,15 青木 良太 DF,22 藤ヶ谷 陽介 GK,3,1,20 荒谷 弘樹 GK,22 波戸 康広 DF,4 トニーニョ DF,2 奥野 誠一郎 DF,17 土屋 征夫 DF,6 ディビッドソン 純マーカス MF,19 片岡 洋介 MF,8 小林 大悟 MF,11 藤本 主税 MF,14 森田 浩史 FW,30 桜井 直人 FW,3.0,10.0
9235,2006-04-01,15:02,第6節,第1日,横浜FM,FC東京,日産スタジアム,晴,13.8,46,スカイパーフェクTV!/J SPORTS(録),20977,19 マルケス FW,15 大島 秀夫 FW,18 清水 範久 MF,5 ドゥトラ MF,8 マグロン MF,6 上野 良治 MF,7 田中 隼磨 MF,35 河合 竜二 DF,30 栗原 勇蔵 DF,3 松田 直樹 DF,1 榎本 達也 GK,1,1,1 土肥 洋一 GK,25 徳永 悠平 DF,5 増嶋 竜也 DF,2 茂庭 照幸 DF,15 鈴木 規郎 DF,19 伊野波 雅彦 MF,23 梶山 陽平 MF,6 今野 泰幸 MF,27 栗澤 僚一 MF,9 ルーカス FW,20 川口 信男 FW,2.0,7.0
9236,2006-04-01,15:04,第6節,第1日,C大阪,甲府,大阪長居スタジアム,曇,13.1,33,NHK甲府/BS/J SPORTS(録),6282,9 古橋 達弥 FW,20 西澤 明訓 FW,8 森島 寛晃 FW,6 ゼ カルロス MF,17 酒本 憲幸 MF,23 下村 東美 MF,10 ピンゴ MF,3 柳本 啓成 DF,5 前田 和哉 DF,2 ブルーノ クアドロス DF,22 吉田 宗弘 GK,2,3,1 阿部 謙作 GK,32 杉山 新 DF,20 ビジュ DF,2 秋本 倫孝 DF,4 山本 英臣 DF,31 林 健太郎 MF,8 倉貫 一毅 MF,7 石原 克哉 MF,11 宇留野 純 FW,16 バレー FW,18 長谷川 太郎 FW,16.0,7.0
9237,2006-04-01,19:04,第6節,第1日,清水,G大阪,日本平スタジアム,曇,10.0,64,BS/J SPORTS(録),10661,18 チョ ジェジン FW,9 矢島 卓郎 FW,10 藤本 淳吾 MF,7 伊東 輝悦 MF,16 枝村 匠馬 MF,13 兵働 昭弘 MF,3 山西 尊裕 DF,4 高木 和道 DF,26 青山 直晃 DF,11 森岡 隆三 DF,21 西部 洋平 GK,2,3,22 藤ヶ谷 陽介 GK,15 青木 良太 DF,2 シジクレイ DF,6 山口 智 DF,16 前田 雅文 MF,24 松下 年宏 MF,27 橋本 英郎 MF,14 家長 昭博 MF,10 二川 孝広 MF,8 フェルナンジーニョ FW,9 マグノ アウベス FW,6.0,1.0
9242,2006-04-02,15:04,第6節,第2日,大分,磐田,九州石油ドーム,屋内,21.2,29,BS/J SPORTS(録),17406,13 高松 大樹 FW,9 オズマール FW,7 西山 哲平 MF,17 根本 裕一 MF,5 エジミウソン MF,11 トゥーリオ MF,6 梅田 高志 MF,31 福元 洋平 DF,4 深谷 友基 DF,2 三木 隆司 DF,1 西川 周作 GK,1,2,1 川口 能活 GK,2 鈴木 秀人 DF,5 田中 誠 DF,3 茶野 隆行 DF,13 森下 俊 DF,17 太田 吉彰 MF,25 ファブリシオ MF,8 菊地 直哉 MF,14 村井 慎二 MF,7 名波 浩 MF,22 カレン ロバート FW,10.0,9.0
9243,2006-04-02,16:04,第6節,第2日,浦和,名古屋,埼玉スタジアム2002,曇のち雨,15.9,79,テレビ埼玉/BS-i/J SPORTS(録),44625,21 ワシントン FW,10 ポンテ FW,18 小野 伸二 MF,8 三都主 アレサンドロ MF,17 長谷部 誠 MF,13 鈴木 啓太 MF,6 山田 暢久 MF,20 堀之内 聖 DF,4 田中 マルクス闘莉王 DF,2 坪井 慶介 DF,23 都築 龍太 GK,0,0,22 川島 永嗣 GK,4 大森 征之 DF,16 増川 隆洋 DF,5 古賀 正紘 DF,6 有村 光史 DF,8 金 正友 MF,14 吉村 圭司 MF,25 須藤 右介 MF,7 中村 直志 MF,24 本田 圭佑 MF,11 玉田 圭司 FW,1.0,10.0
9241,2006-04-02,15:04,第6節,第2日,新潟,広島,新潟スタジアム,雨,10.5,71,NHK新潟/J SPORTS(録),34071,11 矢野 貴章 FW,14 中原 貴之 FW,18 鈴木 慎吾 MF,32 田中 亜土夢 MF,8 シルビーニョ MF,16 寺川 能人 MF,5 梅山 修 DF,26 中野 洋司 DF,19 海本 慶治 DF,2 三田 光 DF,21 野澤 洋輔 GK,1,1,1 下田 崇 GK,5 駒野 友一 DF,4 ジニーニョ DF,18 吉弘 充志 DF,17 服部 公太 DF,16 李 漢宰 MF,14 戸田 和幸 MF,8 森﨑 和幸 MF,6 ベット MF,10 ウェズレイ FW,11 佐藤 寿人 FW,13.0,17.0
9240,2006-04-02,15:00,第6節,第2日,川崎F,千葉,等々力陸上競技場,雨,15.6,83,J SPORTS(録),10316,10 ジュニーニョ FW,9 我那覇 和樹 FW,11 マルクス MF,19 森 勇介 MF,29 谷口 博之 MF,14 中村 憲剛 MF,20 長橋 康弘 MF,2 伊藤 宏樹 DF,13 寺田 周平 DF,5 箕輪 義信 DF,21 相澤 貴志 GK,2,2,1 立石 智紀 GK,3 斎藤 大輔 DF,5 ストヤノフ DF,24 結城 耕造 DF,8 水野 晃樹 MF,2 坂本 將貴 MF,6 阿部 勇樹 MF,7 佐藤 勇人 MF,16 山岸 智 MF,22 羽生 直剛 MF,18 巻 誠一郎 FW,4.0,14.0
9239,2006-04-02,15:04,第6節,第2日,鹿島,大宮,県立カシマサッカースタジアム,曇のち雨,16.9,69,J SPORTS,11747,9 アレックス ミネイロ FW,11 深井 正樹 FW,10 本山 雅志 MF,8 小笠原 満男 MF,26 増田 誓志 MF,24 青木 剛 MF,7 新井場 徹 DF,4 大岩 剛 DF,3 岩政 大樹 DF,20 内田 篤人 DF,1 小澤 英明 GK,2,1,20 荒谷 弘樹 GK,22 波戸 康広 DF,4 トニーニョ DF,5 冨田 大介 DF,17 土屋 征夫 DF,6 ディビッドソン 純マーカス MF,19 片岡 洋介 MF,16 久永 辰徳 MF,8 小林 大悟 MF,11 藤本 主税 MF,9 吉原 宏太 FW,3.0,12.0
9238,2006-04-02,14:04,第6節,第2日,京都,福岡,京都市西京極総合運動公園陸上競技場兼球技場,雨,16.0,85,BS-i/KBS京都(録)/J SPORTS(録),3670,10 パウリーニョ FW,9 アレモン FW,20 林 丈統 FW,8 美尾 敦 MF,14 中払 大介 MF,16 斉藤 大介 MF,7 児玉 新 DF,5 鷲田 雅一 DF,3 リカルド DF,23 大久保 裕樹 DF,1 平井 直人 GK,2,1,1 水谷 雄一 GK,21 山形 辰徳 DF,4 金古 聖司 DF,5 千代反田 充 DF,3 アレックス DF,22 中村 北斗 MF,8 ホベルト MF,13 松下 裕樹 MF,10 久藤 清一 MF,9 薮田 光教 FW,27 田中 佑昌 FW,15.0,16.0
9244,2006-04-08,14:00,第7節,第1日,甲府,新潟,松本平広域公園総合球技場,曇,7.9,45,山梨放送/テレビ信州/テレビ新潟/J SPORTS(録),14599,18 長谷川 太郎 FW,16 バレー FW,11 宇留野 純 FW,7 石原 克哉 MF,8 倉貫 一毅 MF,31 林 健太郎 MF,4 山本 英臣 DF,2 秋本 倫孝 DF,20 ビジュ DF,32 杉山 新 DF,1 阿部 謙作 GK,0,4,21 野澤 洋輔 GK,2 三田 光 DF,19 海本 慶治 DF,26 中野 洋司 DF,5 梅山 修 DF,16 寺川 能人 MF,8 シルビーニョ MF,32 田中 亜土夢 MF,18 鈴木 慎吾 MF,14 中原 貴之 FW,11 矢野 貴章 FW,8.0,6.0
9245,2006-04-08,15:05,第7節,第1日,大宮,横浜FM,さいたま市浦和駒場スタジアム,晴,17.4,28,BS-i/J SPORTS(録),8370,30 桜井 直人 FW,14 森田 浩史 FW,11 藤本 主税 MF,8 小林 大悟 MF,19 片岡 洋介 MF,6 ディビッドソン 純マーカス MF,17 土屋 征夫 DF,2 奥野 誠一郎 DF,4 トニーニョ DF,22 波戸 康広 DF,20 荒谷 弘樹 GK,2,1,1 榎本 達也 GK,3 松田 直樹 DF,30 栗原 勇蔵 DF,22 中澤 佑二 DF,7 田中 隼磨 MF,6 上野 良治 MF,8 マグロン MF,5 ドゥトラ MF,17 吉田 孝行 MF,9 久保 竜彦 FW,19 マルケス FW,6.0,4.0
9246,2006-04-08,15:02,第7節,第1日,千葉,C大阪,フクダ電子アリーナ,晴一時雨,14.8,53,スカイパーフェクTV!/J SPORTS(録),8770,18 巻 誠一郎 FW,10 ハース FW,9 クルプニコビッチ MF,16 山岸 智 MF,22 羽生 直剛 MF,8 水野 晃樹 MF,2 坂本 將貴 MF,6 阿部 勇樹 MF,5 ストヤノフ DF,3 斎藤 大輔 DF,1 立石 智紀 GK,2,1,22 吉田 宗弘 GK,2 ブルーノ クアドロス DF,5 前田 和哉 DF,3 柳本 啓成 DF,7 山田 卓也 MF,23 下村 東美 MF,17 酒本 憲幸 MF,11 徳重 隆明 MF,8 森島 寛晃 FW,20 西澤 明訓 FW,9 古橋 達弥 FW,9.0,17.0
9247,2006-04-08,15:04,第7節,第1日,名古屋,京都,豊田スタジアム,屋内,13.9,37,BS/KBS京都(録)/J SPORTS(録),15311,26 平林 輝良寛 FW,7 中村 直志 FW,24 本田 圭佑 MF,10 藤田 俊哉 MF,14 吉村 圭司 MF,8 金 正友 MF,6 有村 光史 DF,5 古賀 正紘 DF,16 増川 隆洋 DF,4 大森 征之 DF,22 川島 永嗣 GK,1,1,1 平井 直人 GK,23 大久保 裕樹 DF,19 登尾 顕徳 DF,5 鷲田 雅一 DF,7 児玉 新 DF,16 斉藤 大介 MF,14 中払 大介 MF,8 美尾 敦 MF,20 林 丈統 MF,9 アレモン FW,10 パウリーニョ FW,9.0,15.0
9248,2006-04-08,15:04,第7節,第1日,広島,川崎F,広島ビッグアーチ,晴,19.1,17,J SPORTS,7418,11 佐藤 寿人 FW,9 上野 優作 FW,6 ベット MF,8 森﨑 和幸 MF,14 戸田 和幸 MF,7 森﨑 浩司 MF,17 服部 公太 DF,18 吉弘 充志 DF,4 ジニーニョ DF,5 駒野 友一 DF,1 下田 崇 GK,1,3,21 相澤 貴志 GK,5 箕輪 義信 DF,13 寺田 周平 DF,2 伊藤 宏樹 DF,4 井川 祐輔 MF,14 中村 憲剛 MF,29 谷口 博之 MF,31 西山 貴永 MF,11 マルクス MF,24 黒津 勝 FW,10 ジュニーニョ FW,18.0,2.0
9249,2006-04-08,16:03,第7節,第1日,FC東京,磐田,味の素スタジアム,晴,15.5,25,NHK総合/J SPORTS(録),24214,9 ルーカス FW,21 ササ サルセード FW,27 栗澤 僚一 MF,6 今野 泰幸 MF,23 梶山 陽平 MF,19 伊野波 雅彦 MF,15 鈴木 規郎 DF,2 茂庭 照幸 DF,5 増嶋 竜也 DF,25 徳永 悠平 DF,1 土肥 洋一 GK,3,1,1 川口 能活 GK,2 鈴木 秀人 DF,5 田中 誠 DF,3 茶野 隆行 DF,13 森下 俊 DF,17 太田 吉彰 MF,25 ファブリシオ MF,8 菊地 直哉 MF,14 村井 慎二 MF,7 名波 浩 MF,22 カレン ロバート FW,6.0,13.0
9250,2006-04-08,19:04,第7節,第1日,G大阪,鹿島,万博記念競技場,曇,12.9,31,BS/J SPORTS(録),17967,9 マグノ アウベス FW,8 フェルナンジーニョ FW,16 前田 雅文 FW,14 家長 昭博 MF,7 遠藤 保仁 MF,27 橋本 英郎 MF,21 加地 亮 MF,6 山口 智 DF,5 宮本 恒靖 DF,2 シジクレイ DF,22 藤ヶ谷 陽介 GK,1,0,1 小澤 英明 GK,20 内田 篤人 DF,3 岩政 大樹 DF,4 大岩 剛 DF,7 新井場 徹 DF,26 増田 誓志 MF,24 青木 剛 MF,16 フェルナンド MF,8 小笠原 満男 MF,10 本山 雅志 FW,9 アレックス ミネイロ FW,1.0,4.0
9251,2006-04-09,13:04,第7節,第2日,清水,大分,日本平スタジアム,晴,18.6,37,静岡放送/BS-i/J SPORTS(録),10039,18 チョ ジェジン FW,17 マルキーニョス FW,10 藤本 淳吾 MF,13 兵働 昭弘 MF,7 伊東 輝悦 MF,16 枝村 匠馬 MF,3 山西 尊裕 DF,4 高木 和道 DF,26 青山 直晃 DF,11 森岡 隆三 DF,21 西部 洋平 GK,4,1,1 西川 周作 GK,2 三木 隆司 DF,4 深谷 友基 DF,31 福元 洋平 DF,6 梅田 高志 MF,5 エジミウソン MF,11 トゥーリオ MF,7 西山 哲平 MF,17 根本 裕一 MF,9 オズマール FW,13 高松 大樹 FW,6.0,14.0
9252,2006-04-09,15:05,第7節,第2日,福岡,浦和,東平尾公園博多の森球技場,曇,20.3,28,BS/J SPORTS(録),21545,20 林 祐征 FW,9 薮田 光教 MF,10 久藤 清一 MF,27 田中 佑昌 MF,26 城後 寿 MF,8 ホベルト MF,2 宮本 亨 DF,5 千代反田 充 DF,19 長野 聡 DF,22 中村 北斗 DF,1 水谷 雄一 GK,0,1,23 都築 龍太 GK,2 坪井 慶介 DF,4 田中 マルクス闘莉王 DF,20 堀之内 聖 DF,6 山田 暢久 MF,13 鈴木 啓太 MF,17 長谷部 誠 MF,8 三都主 アレサンドロ MF,18 小野 伸二 MF,10 ポンテ FW,21 ワシントン FW,16.0,1.0
9259,2006-04-15,19:04,第8節,第1日,横浜FM,G大阪,日産スタジアム,晴,10.7,36,BS/J SPORTS(録),28885,9 久保 竜彦 FW,15 大島 秀夫 FW,13 平野 孝 MF,5 ドゥトラ MF,35 河合 竜二 MF,17 吉田 孝行 MF,7 田中 隼磨 MF,22 中澤 佑二 DF,30 栗原 勇蔵 DF,3 松田 直樹 DF,1 榎本 達也 GK,3,4,22 藤ヶ谷 陽介 GK,2 シジクレイ DF,5 宮本 恒靖 DF,6 山口 智 DF,21 加地 亮 MF,27 橋本 英郎 MF,7 遠藤 保仁 MF,10 二川 孝広 MF,14 家長 昭博 MF,8 フェルナンジーニョ FW,9 マグノ アウベス FW,5.0,1.0
9258,2006-04-15,16:04,第8節,第1日,FC東京,千葉,味の素スタジアム,晴,12.4,29,MXテレビ/J SPORTS,21190,21 ササ サルセード FW,9 ルーカス FW,27 栗澤 僚一 MF,6 今野 泰幸 MF,23 梶山 陽平 MF,19 伊野波 雅彦 MF,15 鈴木 規郎 DF,2 茂庭 照幸 DF,5 増嶋 竜也 DF,25 徳永 悠平 DF,1 土肥 洋一 GK,2,3,1 立石 智紀 GK,4 水本 裕貴 DF,5 ストヤノフ DF,3 斎藤 大輔 DF,16 山岸 智 MF,15 中島 浩司 MF,6 阿部 勇樹 MF,2 坂本 將貴 MF,22 羽生 直剛 MF,9 クルプニコビッチ MF,18 巻 誠一郎 FW,8.0,7.0
9257,2006-04-15,15:34,第8節,第1日,新潟,名古屋,新潟スタジアム,晴時々曇,15.6,24,新潟総合テレビ/J SPORTS(録),39322,11 矢野 貴章 FW,14 中原 貴之 FW,18 鈴木 慎吾 MF,32 田中 亜土夢 MF,8 シルビーニョ MF,16 寺川 能人 MF,5 梅山 修 DF,26 中野 洋司 DF,19 海本 慶治 DF,2 三田 光 DF,21 野澤 洋輔 GK,2,1,22 川島 永嗣 GK,20 角田 誠 DF,5 古賀 正紘 DF,16 増川 隆洋 DF,6 有村 光史 DF,14 吉村 圭司 MF,25 須藤 右介 MF,7 中村 直志 MF,24 本田 圭佑 MF,10 藤田 俊哉 FW,11 玉田 圭司 FW,4.0,11.0
9253,2006-04-15,15:02,第8節,第1日,鹿島,清水,県立カシマサッカースタジアム,晴,10.4,51,スカイパーフェクTV!/J SPORTS(録),12361,9 アレックス ミネイロ FW,10 本山 雅志 FW,8 小笠原 満男 MF,25 野沢 拓也 MF,26 増田 誓志 MF,24 青木 剛 MF,7 新井場 徹 DF,4 大岩 剛 DF,3 岩政 大樹 DF,20 内田 篤人 DF,1 小澤 英明 GK,3,1,21 西部 洋平 GK,11 森岡 隆三 DF,2 斉藤 俊秀 DF,4 高木 和道 DF,3 山西 尊裕 DF,16 枝村 匠馬 MF,7 伊東 輝悦 MF,13 兵働 昭弘 MF,10 藤本 淳吾 MF,17 マルキーニョス FW,18 チョ ジェジン FW,3.0,7.0
9255,2006-04-15,15:04,第8節,第1日,C大阪,福岡,大阪長居スタジアム,雨,12.5,71,BS/J SPORTS(録),10421,9 古橋 達弥 FW,20 西澤 明訓 FW,8 森島 寛晃 FW,6 ゼ カルロス MF,4 河村 崇大 MF,23 下村 東美 MF,7 山田 卓也 MF,3 柳本 啓成 DF,5 前田 和哉 DF,2 ブルーノ クアドロス DF,22 吉田 宗弘 GK,0,0,1 水谷 雄一 GK,22 中村 北斗 DF,4 金古 聖司 DF,19 長野 聡 DF,3 アレックス DF,26 城後 寿 MF,8 ホベルト MF,27 田中 佑昌 MF,10 久藤 清一 MF,9 薮田 光教 MF,36 グラウシオ FW,17.0,16.0
9254,2006-04-15,15:05,第8節,第1日,浦和,京都,埼玉スタジアム2002,晴,13.8,35,BS-i/テレビ埼玉(録)/KBS京都(録)/J SPORTS(録),40657,21 ワシントン FW,10 ポンテ FW,6 山田 暢久 MF,8 三都主 アレサンドロ MF,17 長谷部 誠 MF,13 鈴木 啓太 MF,14 平川 忠亮 MF,20 堀之内 聖 DF,4 田中 マルクス闘莉王 DF,2 坪井 慶介 DF,23 都築 龍太 GK,3,0,1 平井 直人 GK,23 大久保 裕樹 DF,19 登尾 顕徳 DF,5 鷲田 雅一 DF,7 児玉 新 DF,18 米田 兼一郎 MF,16 斉藤 大介 MF,27 加藤 大志 MF,8 美尾 敦 MF,9 アレモン FW,20 林 丈統 FW,1.0,15.0
9256,2006-04-15,15:04,第8節,第1日,大分,甲府,九州石油ドーム,屋内,10.6,87,NHK大分/NHK甲府/J SPORTS(録),15138,13 高松 大樹 FW,8 松橋 章太 FW,9 オズマール MF,17 根本 裕一 MF,11 トゥーリオ MF,7 西山 哲平 MF,6 梅田 高志 MF,22 上本 大海 DF,4 深谷 友基 DF,2 三木 隆司 DF,1 西川 周作 GK,3,2,1 阿部 謙作 GK,32 杉山 新 DF,20 ビジュ DF,2 秋本 倫孝 DF,4 山本 英臣 DF,31 林 健太郎 MF,10 藤田 健 MF,8 倉貫 一毅 MF,11 宇留野 純 FW,16 バレー FW,18 長谷川 太郎 FW,10.0,13.0
9260,2006-04-16,15:05,第8節,第2日,川崎F,大宮,等々力陸上競技場,曇,11.4,69,BS-i(録)/J SPORTS(録),11149,10 ジュニーニョ FW,9 我那覇 和樹 FW,11 マルクス MF,6 マルコン MF,29 谷口 博之 MF,14 中村 憲剛 MF,19 森 勇介 MF,2 伊藤 宏樹 DF,13 寺田 周平 DF,5 箕輪 義信 DF,21 相澤 貴志 GK,3,1,20 荒谷 弘樹 GK,22 波戸 康広 DF,4 トニーニョ DF,2 奥野 誠一郎 DF,17 土屋 征夫 DF,6 ディビッドソン 純マーカス MF,19 片岡 洋介 MF,8 小林 大悟 MF,11 藤本 主税 MF,9 吉原 宏太 FW,30 桜井 直人 FW,3.0,11.0
9261,2006-04-16,15:04,第8節,第2日,磐田,広島,ヤマハスタジアム(磐田),晴,18.2,42,BS/J SPORTS(録),11788,18 前田 遼一 FW,10 成岡 翔 MF,28 船谷 圭祐 MF,25 ファブリシオ MF,23 福西 崇史 MF,17 太田 吉彰 MF,6 服部 年宏 DF,20 金 珍圭 DF,5 田中 誠 DF,2 鈴木 秀人 DF,1 川口 能活 GK,3,0,1 下田 崇 GK,5 駒野 友一 DF,22 西河 翔吾 DF,18 吉弘 充志 DF,17 服部 公太 DF,16 李 漢宰 MF,25 髙柳 一誠 MF,6 ベット MF,7 森﨑 浩司 MF,9 上野 優作 FW,11 佐藤 寿人 FW,10.0,18.0
9267,2006-04-22,15:04,第9節,第1日,広島,C大阪,広島ビッグアーチ,雨,10.1,83,BS/J SPORTS(録),6794,11 佐藤 寿人 FW,10 ウェズレイ FW,9 上野 優作 FW,6 ベット MF,14 戸田 和幸 MF,5 駒野 友一 MF,17 服部 公太 DF,19 盛田 剛平 DF,3 小村 徳男 DF,18 吉弘 充志 DF,1 下田 崇 GK,1,1,22 吉田 宗弘 GK,7 山田 卓也 DF,14 江添 建次郎 DF,2 ブルーノ クアドロス DF,6 ゼ カルロス DF,23 下村 東美 MF,17 酒本 憲幸 MF,8 森島 寛晃 MF,9 古橋 達弥 MF,11 徳重 隆明 FW,20 西澤 明訓 FW,18.0,17.0
9268,2006-04-22,19:04,第9節,第1日,清水,浦和,静岡スタジアムエコパ,曇,13.5,60,BS/J SPORTS(録),23406,18 チョ ジェジン FW,17 マルキーニョス FW,13 兵働 昭弘 MF,7 伊東 輝悦 MF,16 枝村 匠馬 MF,10 藤本 淳吾 MF,3 山西 尊裕 DF,4 高木 和道 DF,26 青山 直晃 DF,25 市川 大祐 DF,21 西部 洋平 GK,2,1,23 都築 龍太 GK,2 坪井 慶介 DF,4 田中 マルクス闘莉王 DF,20 堀之内 聖 DF,14 平川 忠亮 MF,13 鈴木 啓太 MF,17 長谷部 誠 MF,8 三都主 アレサンドロ MF,6 山田 暢久 MF,10 ポンテ FW,21 ワシントン FW,5.0,1.0
9265,2006-04-22,15:05,第9節,第1日,千葉,磐田,フクダ電子アリーナ,晴,15.8,48,BS-i/J SPORTS(録),15184,18 巻 誠一郎 FW,9 クルプニコビッチ MF,22 羽生 直剛 MF,16 山岸 智 MF,7 佐藤 勇人 MF,6 阿部 勇樹 MF,2 坂本 將貴 MF,3 斎藤 大輔 DF,15 中島 浩司 DF,4 水本 裕貴 DF,1 立石 智紀 GK,0,0,1 川口 能活 GK,2 鈴木 秀人 DF,5 田中 誠 DF,20 金 珍圭 DF,6 服部 年宏 DF,17 太田 吉彰 MF,23 福西 崇史 MF,8 菊地 直哉 MF,14 村井 慎二 MF,10 成岡 翔 MF,18 前田 遼一 FW,6.0,9.0
9266,2006-04-22,15:04,第9節,第1日,京都,鹿島,京都市西京極総合運動公園陸上競技場兼球技場,曇,16.1,50,J SPORTS/KBS京都(録),12295,31 田原 豊 FW,20 林 丈統 FW,8 美尾 敦 MF,14 中払 大介 MF,16 斉藤 大介 MF,18 米田 兼一郎 MF,7 児玉 新 DF,5 鷲田 雅一 DF,19 登尾 顕徳 DF,3 リカルド DF,1 平井 直人 GK,1,2,1 小澤 英明 GK,20 内田 篤人 DF,3 岩政 大樹 DF,4 大岩 剛 DF,7 新井場 徹 DF,24 青木 剛 MF,6 本田 泰人 MF,8 小笠原 満男 MF,10 本山 雅志 MF,19 田代 有三 FW,9 アレックス ミネイロ FW,15.0,3.0
