id,attendance,xgboost_prediction,fold
18087,24103,18605.4140625,5.0
18088,23028,22837.630859375,1.0
18089,12072,12033.251953125,2.0
18090,12310,15473.3359375,1.0
18091,19370,12026.8515625,3.0
18092,25772,29037.697265625,2.0
18093,14096,12672.4287109375,2.0
18094,15508,16251.380859375,4.0
18095,23510,24906.373046875,1.0
18096,14353,11272.146484375,3.0
18097,32444,22076.1875,3.0
18098,11212,13731.0927734375,1.0
18099,10097,11522.759765625,2.0
18100,12803,14435.7119140625,4.0
18101,29104,36355.734375,5.0
18102,10106,9957.36328125,3.0
18103,12170,12978.9873046875,5.0
18104,28291,22804.90234375,3.0
18105,20016,17238.447265625,5.0
18106,18467,20807.673828125,2.0
18107,17355,22259.275390625,4.0
18108,12911,14106.513671875,5.0
18109,13982,14861.4912109375,1.0
18110,16873,15144.306640625,5.0
18111,13009,13864.16796875,5.0
18112,11376,11699.6845703125,4.0
18113,10135,11936.9619140625,2.0
18114,23144,25423.779296875,5.0
18115,29508,26068.15234375,4.0
18116,13419,15637.8974609375,2.0
18117,19477,15250.1142578125,2.0
18118,16530,14357.5185546875,5.0
18119,14233,15794.85546875,2.0
18120,9480,10271.9970703125,2.0
18121,8577,11838.8388671875,5.0
18122,19805,26117.822265625,5.0
18123,11238,12753.0576171875,5.0
18124,44176,41585.28125,1.0
18125,27880,25288.0234375,2.0
18126,26520,23050.017578125,3.0
18127,11853,14632.3583984375,5.0
18128,10059,11840.080078125,4.0
18129,21791,15401.455078125,1.0
18130,29123,31691.125,3.0
18131,7960,8705.5615234375,5.0
18132,14208,12216.087890625,3.0
18133,14486,14889.4296875,3.0
18134,10664,12472.7041015625,3.0
18135,14379,22558.396484375,5.0
18136,14877,21343.619140625,3.0
18137,16668,17586.60546875,5.0
18138,12815,14028.27734375,1.0
18139,23759,16724.318359375,4.0
18140,23068,24238.787109375,2.0
18141,12314,10304.1591796875,2.0
18142,28167,36444.40625,3.0
18143,18744,24488.1796875,2.0
18144,17921,23554.798828125,2.0
18145,13644,14047.599609375,4.0
18146,15787,17655.306640625,1.0
18147,13787,10509.0263671875,3.0
18148,21107,32552.212890625,5.0
18149,9826,12248.7314453125,5.0
18150,8771,10540.23046875,3.0
18151,22059,14580.7890625,2.0
18152,33493,31764.78515625,1.0
18153,29481,24869.3828125,1.0
18154,12068,11208.88671875,3.0
18155,16476,17298.79296875,1.0
18156,11807,10856.9521484375,1.0
18157,9043,11475.0087890625,5.0
18158,25017,21555.1484375,1.0
18159,26202,27219.80859375,4.0
18160,11749,12876.7607421875,5.0
18161,11155,13009.1630859375,5.0
18162,37005,32600.84375,2.0
18163,30141,24469.3359375,1.0
18164,20086,15634.48828125,4.0
18165,10665,10605.1494140625,4.0
18166,11650,12494.734375,2.0
18167,10525,12988.994140625,3.0
18168,14088,12649.4296875,4.0
18169,25722,15729.8701171875,2.0
18170,9894,12652.9130859375,3.0
18171,43415,43081.63671875,5.0
18172,14975,15620.068359375,3.0
18173,15638,14813.666015625,5.0
18174,12106,12623.36328125,5.0
18175,10140,10121.865234375,4.0
18176,30282,21914.873046875,3.0
18177,10536,11424.93359375,5.0
18178,37317,28293.802734375,4.0
18179,23290,20013.2734375,4.0
18180,38380,33586.3984375,1.0
18181,29692,31558.962890625,3.0
18182,24000,25822.48828125,2.0
18183,11583,10438.66796875,2.0
18184,21198,26746.080078125,4.0
18185,11883,10527.796875,5.0
18186,24896,26739.083984375,1.0
18187,26003,24793.865234375,2.0
18188,23313,16574.857421875,3.0
18189,22963,15811.638671875,1.0
18190,16676,15693.2978515625,5.0
18191,19315,17475.20703125,3.0
18192,15925,18535.794921875,1.0
18193,56841,52435.34765625,2.0
18194,12377,15250.779296875,4.0
18195,25694,27887.11328125,2.0
18196,14676,13554.060546875,3.0
18197,27081,31164.9453125,3.0
18198,18474,14576.701171875,1.0
18199,13042,15547.1357421875,4.0
